time,st.mix,3HE,sample.37.dnp.2um.algae,sample.194.control.2um.algae,sample.47.control.yeast,sample.54.2um.yeast,sample.110.10um.3day.control
4.68333,-34,-124,-29,-37,-25,-27,-28
4.69167,-36,-124,-28,-36,-25,-27,-29
4.7,-37,-125,-28,-36,-24,-27,-28
4.70833,-37,-125,-28,-37,-24,-28,-26
4.71667,-36,-126,-29,-37,-24,-28,-25
4.725,-37,-126,-31,-37,-25,-28,-26
4.73333,-36,-126,-30,-37,-25,-27,-27
4.74167,-36,-127,-29,-36,-26,-27,-26
4.75,-34,-126,-30,-36,-26,-27,-26
4.75833,-34,-126,-30,-36,-27,-28,-27
4.76667,-34,-126,-30,-37,-27,-28,-28
4.775,-34,-125,-30,-37,-27,-28,-28
4.78333,-35,-125,-31,-37,-26,-27,-28
4.79167,-36,-125,-32,-38,-25,-27,-28
4.8,-36,-125,-32,-38,-25,-27,-29
4.80833,-37,-125,-31,-39,-23,-26,-29
4.81667,-36,-125,-29,-38,-23,-26,-28
4.825,-36,-126,-28,-37,-24,-27,-27
4.83333,-37,-127,-28,-37,-24,-27,-28
4.84167,-36,-127,-28,-37,-24,-26,-29
4.85,-36,-127,-29,-38,-25,-27,-29
4.85833,-36,-128,-32,-38,-26,-29,-29
4.86667,-36,-127,-32,-38,-27,-30,-29
4.875,-37,-127,-33,-38,-26,-31,-29
4.88333,-38,-128,-32,-37,-25,-32,-29
4.89167,-37,-128,-32,-37,-24,-32,-29
4.9,-37,-127,-32,-37,-24,-32,-28
4.90833,-37,-128,-31,-38,-23,-31,-28
4.91667,-36,-128,-31,-39,-23,-30,-28
4.925,-36,-127,-31,-39,-24,-30,-28
4.93333,-36,-127,-32,-40,-25,-29,-27
4.94167,-37,-129,-32,-40,-26,-28,-26
4.95,-37,-129,-32,-39,-25,-28,-26
4.95833,-37,-131,-31,-37,-25,-27,-27
4.96667,-38,-131,-31,-36,-24,-27,-28
4.975,-38,-131,-31,-36,-24,-28,-29
4.98333,-38,-131,-30,-38,-23,-30,-29
4.99167,-37,-130,-30,-40,-22,-32,-28
5,-35,-131,-30,-40,-21,-32,-29
5.00833,-35,-132,-29,-40,-22,-31,-30
5.01667,-34,-131,-30,-40,-23,-31,-30
5.025,-34,-130,-30,-40,-24,-31,-29
5.03333,-34,-129,-29,-40,-25,-31,-30
5.04167,-35,-129,-30,-41,-25,-31,-29
5.05,-36,-130,-31,-41,-25,-31,-29
5.05833,-36,-131,-31,-40,-26,-31,-29
5.06667,-35,-132,-32,-39,-26,-31,-29
5.075,-34,-132,-33,-40,-24,-31,-29
5.08333,-35,-133,-33,-40,-24,-31,-29
5.09167,-37,-134,-34,-39,-24,-30,-29
5.1,-38,-134,-35,-39,-23,-31,-28
5.10833,-38,-134,-35,-39,-23,-29,-28
5.11667,-38,-133,-34,-39,-23,-28,-28
5.125,-39,-133,-33,-39,-23,-28,-28
5.13333,-39,-133,-32,-38,-23,-29,-28
5.14167,-39,-133,-31,-37,-22,-30,-28
5.15,-39,-134,-31,-37,-23,-31,-28
5.15833,-39,-134,-31,-38,-23,-30,-28
5.16667,-39,-134,-31,-38,-24,-30,-29
5.175,-38,-135,-32,-38,-25,-30,-30
5.18333,-38,-135,-32,-38,-26,-30,-30
5.19167,-39,-136,-32,-38,-26,-31,-29
5.2,-39,-136,-32,-38,-25,-31,-29
5.20833,-39,-136,-32,-38,-25,-31,-29
5.21667,-39,-137,-32,-37,-25,-30,-30
5.225,-38,-137,-31,-36,-24,-30,-31
5.23333,-38,-137,-31,-37,-23,-29,-31
5.24167,-37,-137,-31,-40,-23,-28,-31
5.25,-37,-136,-31,-41,-23,-28,-31
5.25833,-37,-137,-31,-40,-23,-28,-31
5.26667,-37,-136,-30,-40,-24,-29,-30
5.275,-38,-136,-31,-39,-24,-29,-29
5.28333,-40,-135,-31,-37,-24,-29,-29
5.29167,-41,-136,-30,-37,-24,-30,-29
5.3,-41,-136,-30,-37,-24,-29,-29
5.30833,-40,-136,-31,-37,-23,-29,-30
5.31667,-40,-136,-31,-37,-22,-29,-30
5.325,-40,-135,-31,-37,-24,-30,-31
5.33333,-40,-136,-31,-38,-25,-31,-31
5.34167,-40,-136,-30,-38,-26,-32,-31
5.35,-40,-136,-29,-38,-26,-31,-30
5.35833,-39,-137,-30,-38,-26,-32,-29
5.36667,-38,-136,-31,-38,-25,-32,-29
5.375,-38,-135,-32,-39,-25,-32,-29
5.38333,-39,-136,-33,-40,-24,-32,-29
5.39167,-39,-136,-33,-40,-24,-31,-30
5.4,-39,-137,-32,-40,-24,-31,-31
5.40833,-39,-138,-31,-40,-25,-31,-32
5.41667,-37,-137,-31,-39,-26,-30,-31
5.425,-37,-138,-30,-39,-25,-30,-31
5.43333,-36,-138,-31,-39,-26,-30,-30
5.44167,-37,-138,-31,-38,-25,-30,-30
5.45,-37,-138,-32,-37,-24,-30,-29
5.45833,-37,-138,-32,-36,-23,-30,-29
5.46667,-37,-138,-32,-37,-23,-30,-28
5.475,-37,-138,-32,-37,-24,-30,-28
5.48333,-37,-139,-31,-38,-24,-30,-27
5.49167,-37,-138,-31,-39,-24,-30,-27
5.5,-38,-138,-32,-40,-23,-30,-28
5.50833,-40,-139,-33,-40,-23,-30,-28
5.51667,-41,-139,-33,-41,-23,-30,-28
5.525,-43,-140,-33,-41,-24,-30,-28
5.53333,-43,-141,-33,-41,-25,-30,-28
5.54167,-42,-141,-32,-41,-26,-30,-28
5.55,-41,-140,-33,-40,-27,-30,-29
5.55833,-40,-140,-33,-39,-26,-31,-30
5.56667,-41,-140,-34,-39,-26,-31,-31
5.575,-41,-141,-33,-40,-26,-31,-32
5.58333,-40,-141,-31,-40,-26,-31,-32
5.59167,-40,-141,-30,-39,-25,-32,-31
5.6,-40,-142,-29,-39,-24,-31,-30
5.60833,-40,-142,-29,-39,-24,-30,-30
5.61667,-41,-141,-29,-39,-24,-30,-32
5.625,-40,-140,-31,-39,-23,-30,-33
5.63333,-40,-140,-33,-39,-23,-30,-32
5.64167,-40,-140,-34,-38,-23,-30,-30
5.65,-40,-142,-34,-38,-23,-31,-28
5.65833,-39,-142,-33,-38,-23,-31,-28
5.66667,-40,-142,-32,-38,-23,-29,-28
5.675,-40,-142,-31,-38,-23,-28,-28
5.68333,-40,-142,-31,-38,-25,-28,-30
5.69167,-40,-142,-31,-38,-26,-29,-31
5.7,-39,-141,-30,-39,-27,-30,-32
5.70833,-38,-142,-31,-40,-28,-29,-32
5.71667,-38,-142,-31,-41,-27,-29,-31
5.725,-38,-143,-31,-40,-27,-29,-32
5.73333,-39,-142,-31,-40,-25,-29,-32
5.74167,-40,-143,-30,-40,-25,-29,-32
5.75,-41,-144,-30,-39,-24,-30,-32
5.75833,-41,-144,-30,-39,-25,-31,-31
5.76667,-40,-143,-31,-39,-26,-32,-30
5.775,-40,-142,-31,-38,-27,-32,-30
5.78333,-40,-141,-31,-37,-26,-32,-30
5.79167,-40,-140,-30,-37,-26,-32,-30
5.8,-39,-141,-31,-37,-25,-31,-31
5.80833,-38,-142,-31,-38,-26,-30,-31
5.81667,-38,-143,-32,-38,-27,-31,-31
5.825,-38,-143,-31,-38,-26,-30,-31
5.83333,-38,-144,-30,-38,-25,-29,-32
5.84167,-40,-145,-31,-38,-23,-29,-32
5.85,-41,-146,-31,-38,-23,-29,-33
5.85833,-41,-146,-30,-38,-23,-29,-32
5.86667,-42,-145,-31,-38,-23,-29,-31
5.875,-41,-144,-32,-38,-23,-29,-30
5.88333,-40,-144,-33,-38,-23,-30,-29
5.89167,-40,-144,-33,-39,-22,-29,-29
5.9,-40,-143,-32,-39,-22,-29,-28
5.90833,-40,-144,-33,-39,-23,-29,-28
5.91667,-39,-145,-33,-39,-24,-29,-30
5.925,-40,-145,-34,-40,-23,-30,-31
5.93333,-41,-146,-34,-40,-23,-30,-31
5.94167,-40,-146,-34,-40,-22,-30,-32
5.95,-40,-146,-34,-40,-22,-30,-31
5.95833,-40,-145,-34,-40,-21,-30,-30
5.96667,-41,-145,-33,-40,-21,-31,-30
5.975,-41,-145,-32,-39,-22,-31,-30
5.98333,-40,-146,-32,-38,-24,-32,-31
5.99167,-40,-146,-32,-38,-24,-32,-31
6,-40,-146,-30,-37,-25,-31,-31
6.00833,-39,-146,-30,-37,-24,-31,-31
6.01667,-38,-145,-31,-37,-24,-30,-31
6.025,-40,-145,-31,-36,-24,-30,-30
6.03333,-41,-146,-32,-36,-23,-31,-31
6.04167,-41,-146,-32,-37,-23,-31,-30
6.05,-42,-146,-31,-37,-23,-30,-30
6.05833,-41,-146,-31,-38,-23,-29,-30
6.06667,-41,-146,-32,-37,-23,-29,-30
6.075,-40,-145,-31,-37,-23,-30,-30
6.08333,-41,-144,-31,-37,-23,-30,-30
6.09167,-41,-145,-31,-38,-22,-31,-30
6.1,-41,-147,-32,-38,-22,-31,-30
6.10833,-40,-148,-32,-39,-22,-32,-31
6.11667,-40,-148,-32,-39,-23,-32,-32
6.125,-40,-148,-31,-40,-23,-32,-32
6.13333,-40,-149,-31,-40,-22,-31,-31
6.14167,-41,-149,-31,-40,-22,-29,-30
6.15,-41,-149,-30,-40,-23,-29,-30
6.15833,-40,-149,-31,-39,-24,-31,-31
6.16667,-40,-149,-32,-39,-26,-31,-31
6.175,-40,-149,-32,-38,-26,-31,-32
6.18333,-40,-149,-32,-38,-26,-31,-32
6.19167,-40,-149,-32,-38,-25,-31,-32
6.2,-41,-148,-33,-38,-24,-31,-31
6.20833,-41,-148,-33,-38,-23,-32,-30
6.21667,-42,-149,-32,-38,-23,-33,-30
6.225,-42,-149,-32,-38,-23,-33,-30
6.23333,-41,-149,-32,-39,-24,-33,-31
6.24167,-40,-149,-32,-39,-24,-32,-31
6.25,-40,-150,-33,-39,-25,-32,-31
6.25833,-40,-150,-33,-40,-26,-30,-31
6.26667,-41,-152,-33,-39,-27,-30,-31
6.275,-40,-152,-33,-38,-27,-30,-30
6.28333,-40,-150,-34,-37,-26,-30,-30
6.29167,-40,-150,-34,-36,-27,-30,-31
6.3,-40,-149,-34,-36,-27,-31,-31
6.30833,-40,-149,-34,-36,-26,-30,-32
6.31667,-41,-149,-34,-38,-25,-31,-32
6.325,-42,-149,-34,-38,-25,-31,-32
6.33333,-42,-149,-33,-38,-24,-31,-32
6.34167,-41,-150,-32,-38,-24,-31,-32
6.35,-40,-150,-33,-38,-24,-31,-31
6.35833,-40,-150,-32,-38,-24,-30,-32
6.36667,-41,-150,-32,-38,-23,-31,-32
6.375,-41,-150,-32,-38,-22,-32,-31
6.38333,-41,-150,-32,-39,-23,-32,-32
6.39167,-41,-150,-31,-39,-23,-32,-32
6.4,-41,-151,-30,-40,-24,-30,-31
6.40833,-40,-151,-30,-40,-25,-29,-31
6.41667,-40,-149,-30,-40,-26,-29,-30
6.425,-40,-148,-31,-40,-26,-30,-30
6.43333,-40,-149,-32,-39,-25,-30,-31
6.44167,-39,-150,-31,-38,-24,-30,-31
6.45,-39,-151,-32,-38,-24,-30,-31
6.45833,-39,-151,-32,-38,-23,-30,-31
6.46667,-39,-151,-32,-38,-22,-29,-31
6.475,-39,-151,-32,-38,-23,-29,-31
6.48333,-39,-152,-32,-37,-23,-29,-31
6.49167,-39,-152,-31,-37,-24,-29,-30
6.5,-39,-152,-30,-37,-23,-29,-30
6.50833,-39,-152,-30,-37,-23,-29,-30
6.51667,-39,-153,-31,-38,-23,-29,-30
6.525,-39,-152,-31,-39,-23,-29,-30
6.53333,-39,-152,-30,-39,-23,-30,-30
6.54167,-39,-153,-30,-38,-22,-30,-31
6.55,-39,-153,-30,-37,-23,-29,-31
6.55833,-39,-154,-31,-36,-24,-29,-32
6.56667,-39,-154,-32,-36,-23,-30,-32
6.575,-38,-153,-32,-36,-23,-31,-33
6.58333,-38,-153,-32,-36,-23,-31,-33
6.59167,-39,-153,-32,-36,-24,-31,-32
6.6,-39,-152,-32,-36,-24,-30,-31
6.60833,-38,-152,-32,-35,-23,-30,-31
6.61667,-39,-153,-31,-34,-22,-31,-30
6.625,-39,-153,-30,-33,-22,-31,-30
6.63333,-38,-153,-30,-34,-21,-31,-30
6.64167,-38,-153,-30,-35,-22,-32,-30
6.65,-39,-153,-31,-36,-22,-31,-29
6.65833,-39,-152,-32,-36,-22,-31,-29
6.66667,-40,-153,-33,-37,-21,-30,-29
6.675,-40,-153,-33,-37,-21,-29,-30
6.68333,-40,-154,-32,-37,-22,-29,-31
6.69167,-39,-154,-32,-36,-23,-29,-32
6.7,-38,-154,-31,-36,-23,-30,-31
6.70833,-39,-154,-31,-36,-23,-31,-30
6.71667,-39,-154,-30,-35,-22,-31,-30
6.725,-40,-155,-31,-35,-22,-31,-30
6.73333,-40,-156,-31,-35,-22,-31,-31
6.74167,-40,-156,-31,-36,-22,-31,-32
6.75,-40,-156,-30,-36,-21,-31,-31
6.75833,-41,-156,-30,-36,-21,-30,-31
6.76667,-42,-157,-30,-36,-21,-29,-30
6.775,-43,-157,-29,-36,-21,-30,-31
6.78333,-43,-158,-29,-36,-21,-30,-32
6.79167,-43,-158,-29,-35,-21,-29,-34
6.8,-44,-158,-30,-35,-22,-28,-34
6.80833,-44,-159,-30,-35,-23,-27,-33
6.81667,-44,-160,-30,-34,-23,-27,-33
6.825,-43,-161,-31,-35,-22,-29,-32
6.83333,-42,-161,-32,-35,-22,-30,-32
6.84167,-42,-162,-34,-36,-23,-31,-32
6.85,-44,-163,-34,-38,-23,-31,-33
6.85833,-44,-163,-34,-38,-22,-31,-33
6.86667,-44,-164,-34,-38,-22,-31,-33
6.875,-45,-166,-34,-40,-22,-31,-33
6.88333,-46,-165,-33,-42,-23,-31,-33
6.89167,-46,-164,-33,-42,-24,-32,-33
6.9,-47,-164,-33,-42,-25,-32,-33
6.90833,-47,-164,-34,-42,-25,-33,-32
6.91667,-47,-166,-34,-42,-25,-32,-33
6.925,-47,-167,-34,-41,-23,-32,-34
6.93333,-47,-169,-34,-42,-23,-33,-35
6.94167,-48,-170,-34,-43,-24,-34,-35
6.95,-48,-169,-34,-44,-24,-34,-35
6.95833,-49,-169,-33,-44,-26,-33,-36
6.96667,-50,-169,-33,-45,-26,-33,-37
6.975,-51,-169,-33,-44,-25,-32,-36
6.98333,-51,-169,-33,-44,-25,-32,-38
6.99167,-52,-170,-34,-44,-26,-34,-38
7,-52,-171,-35,-45,-27,-35,-38
7.00833,-52,-171,-37,-45,-28,-37,-38
7.01667,-54,-172,-37,-46,-28,-38,-37
7.025,-55,-173,-38,-47,-29,-37,-37
7.03333,-54,-173,-40,-48,-29,-37,-38
7.04167,-54,-173,-40,-48,-31,-38,-39
7.05,-55,-172,-40,-50,-32,-38,-39
7.05833,-55,-172,-41,-51,-31,-38,-40
7.06667,-55,-172,-41,-52,-32,-38,-41
7.075,-55,-173,-42,-53,-32,-38,-42
7.08333,-54,-174,-43,-54,-32,-39,-42
7.09167,-55,-174,-42,-54,-33,-40,-42
7.1,-55,-174,-43,-54,-32,-42,-42
7.10833,-55,-174,-43,-53,-32,-44,-43
7.11667,-55,-174,-43,-53,-33,-44,-44
7.125,-56,-174,-43,-54,-34,-44,-44
7.13333,-57,-175,-43,-55,-34,-43,-45
7.14167,-57,-176,-43,-55,-34,-43,-45
7.15,-58,-176,-44,-56,-34,-43,-46
7.15833,-59,-175,-44,-57,-35,-44,-46
7.16667,-59,-176,-45,-58,-35,-44,-46
7.175,-59,-176,-46,-58,-36,-45,-47
7.18333,-58,-175,-46,-59,-36,-46,-47
7.19167,-57,-175,-46,-59,-37,-46,-47
7.2,-57,-175,-46,-61,-37,-46,-47
7.20833,-58,-175,-46,-60,-39,-45,-48
7.21667,-59,-176,-46,-60,-39,-45,-49
7.225,-60,-178,-47,-60,-38,-46,-48
7.23333,-60,-178,-47,-60,-38,-48,-48
7.24167,-61,-178,-48,-60,-38,-48,-48
7.25,-61,-179,-48,-61,-38,-48,-49
7.25833,-61,-179,-49,-61,-39,-48,-50
7.26667,-62,-179,-51,-61,-41,-49,-52
7.275,-63,-179,-51,-62,-43,-49,-52
7.28333,-62,-178,-51,-63,-43,-49,-52
7.29167,-62,-178,-51,-64,-43,-49,-52
7.3,-63,-178,-52,-64,-43,-51,-52
7.30833,-63,-178,-53,-65,-43,-52,-52
7.31667,-63,-178,-53,-65,-43,-52,-53
7.325,-62,-179,-54,-65,-43,-51,-52
7.33333,-62,-179,-55,-66,-43,-51,-53
7.34167,-62,-179,-54,-66,-44,-52,-53
7.35,-61,-179,-55,-67,-45,-53,-54
7.35833,-61,-179,-55,-68,-46,-53,-55
7.36667,-61,-179,-54,-69,-45,-54,-56
7.375,-61,-180,-54,-70,-45,-54,-57
7.38333,-61,-179,-54,-70,-45,-55,-57
7.39167,-62,-179,-54,-70,-45,-56,-56
7.4,-62,-178,-54,-70,-45,-56,-56
7.40833,-63,-178,-54,-70,-45,-55,-56
7.41667,-63,-178,-55,-69,-47,-55,-57
7.425,-64,-177,-56,-69,-48,-56,-58
7.43333,-65,-178,-56,-70,-47,-56,-59
7.44167,-64,-177,-56,-70,-47,-57,-59
7.45,-64,-178,-57,-71,-47,-58,-59
7.45833,-65,-178,-58,-71,-46,-58,-59
7.46667,-64,-178,-57,-73,-46,-58,-59
7.475,-63,-178,-58,-74,-46,-58,-59
7.48333,-63,-179,-58,-73,-47,-58,-59
7.49167,-64,-180,-58,-73,-48,-58,-60
7.5,-64,-180,-58,-72,-48,-58,-60
7.50833,-63,-180,-58,-73,-49,-58,-60
7.51667,-62,-181,-58,-73,-49,-58,-60
7.525,-62,-181,-58,-72,-48,-58,-61
7.53333,-62,-181,-59,-73,-47,-58,-62
7.54167,-62,-181,-60,-74,-47,-57,-62
7.55,-62,-181,-60,-75,-46,-58,-61
7.55833,-63,-180,-59,-75,-47,-58,-60
7.56667,-63,-180,-58,-76,-47,-58,-60
7.575,-63,-181,-57,-76,-47,-59,-60
7.58333,-62,-181,-57,-75,-47,-60,-60
7.59167,-62,-180,-59,-75,-47,-59,-60
7.6,-63,-180,-60,-74,-47,-58,-60
7.60833,-64,-180,-60,-74,-49,-57,-60
7.61667,-64,-180,-61,-74,-50,-57,-61
7.625,-64,-181,-62,-74,-50,-57,-60
7.63333,-65,-181,-62,-75,-48,-57,-60
7.64167,-64,-181,-62,-76,-47,-57,-61
7.65,-62,-181,-61,-75,-47,-57,-61
7.65833,-61,-180,-60,-75,-47,-57,-61
7.66667,-61,-179,-60,-75,-47,-58,-62
7.675,-60,-179,-60,-75,-48,-58,-62
7.68333,-61,-179,-60,-75,-48,-58,-62
7.69167,-60,-180,-60,-75,-47,-58,-63
7.7,-60,-180,-60,-76,-47,-58,-63
7.70833,-60,-180,-59,-75,-47,-58,-63
7.71667,-59,-180,-59,-75,-47,-57,-62
7.725,-59,-179,-60,-75,-49,-58,-62
7.73333,-60,-179,-60,-76,-50,-58,-62
7.74167,-59,-178,-61,-76,-50,-59,-61
7.75,-60,-179,-61,-75,-50,-60,-61
7.75833,-60,-179,-61,-74,-51,-60,-61
7.76667,-60,-179,-62,-75,-51,-59,-61
7.775,-61,-180,-62,-76,-50,-59,-61
7.78333,-60,-180,-62,-76,-51,-59,-62
7.79167,-59,-180,-62,-77,-51,-59,-62
7.8,-59,-180,-62,-76,-51,-59,-63
7.80833,-60,-180,-62,-77,-51,-59,-62
7.81667,-59,-180,-61,-77,-49,-60,-61
7.825,-59,-179,-60,-77,-49,-61,-61
7.83333,-58,-178,-60,-76,-51,-60,-60
7.84167,-59,-178,-60,-75,-51,-60,-59
7.85,-60,-180,-60,-75,-51,-60,-58
7.85833,-59,-180,-60,-75,-51,-59,-58
